0 -0.289219 -0.315602 0.196021 -0.288903 -0.316219 0.196337 -1.66369 0.374535 -0.406773 -2.37841 -1.12076 1.62193 -2.15762 -1.66268 0.374069 -0.406525 -2.37768 -1.12008 1.62142 -2.15607 
0 -0.302398 -0.286594 0.181876 -0.302184 -0.287127 0.182124 -1.71027 0.395974 -0.418159 -2.41197 -1.15213 1.64535 -2.22897 -1.70943 0.395588 -0.417954 -2.41137 -1.15156 1.64492 -2.22768 
0 -0.311536 -0.260893 0.170376 -0.311387 -0.261368 0.170581 -1.75014 0.414332 -0.427909 -2.44072 -1.17899 1.6654 -2.29007 -1.74941 0.413997 -0.427731 -2.44019 -1.1785 1.66503 -2.28895 
0 -0.316949 -0.241602 0.162302 -0.316868 -0.241928 0.162435 -1.77944 0.42782 -0.435072 -2.46184 -1.19872 1.68013 -2.33496 -1.77895 0.427594 -0.434952 -2.46148 -1.19839 1.67989 -2.33421 
0 -0.320406 -0.226297 0.156205 -0.320347 -0.226587 0.156318 -1.8024 0.438387 -0.440684 -2.47838 -1.21418 1.69168 -2.37013 -1.80197 0.438188 -0.440579 -2.47807 -1.21389 1.69146 -2.36947 
0 -0.32278 -0.213276 0.151219 -0.322744 -0.213498 0.151303 -1.82177 0.447305 -0.445421 -2.49235 -1.22723 1.70142 -2.39981 -1.82144 0.447154 -0.44534 -2.49211 -1.22701 1.70125 -2.3993 
0 -0.323984 -0.205289 0.148249 -0.323971 -0.205375 0.14828 -1.8336 0.452749 -0.448312 -2.50087 -1.2352 1.70736 -2.41793 -1.83347 0.452692 -0.44828 -2.50078 -1.23511 1.7073 -2.41773 
0 -0.324162 -0.203989 0.147772 -0.324161 -0.203992 0.147773 -1.83552 0.453634 -0.448782 -2.50226 -1.23649 1.70833 -2.42087 -1.83551 0.453631 -0.448781 -2.50225 -1.23649 1.70833 -2.42086 
0 -0.323578 -0.205385 0.147856 -0.323609 -0.20531 0.147852 -1.83374 0.453076 -0.447533 -2.50109 -1.2336 1.70872 -2.4202 -1.83384 0.453106 -0.4476 -2.50116 -1.23375 1.7087 -2.42024 
0 -0.320638 -0.21221 0.148288 -0.320725 -0.212009 0.148274 -1.82503 0.450343 -0.441414 -2.49539 -1.2194 1.71062 -2.41693 -1.82529 0.450425 -0.441593 -2.49556 -1.21982 1.71056 -2.41703 
0 -0.314505 -0.225509 0.149211 -0.314644 -0.22522 0.14919 -1.80798 0.444991 -0.42943 -2.48421 -1.1916 1.71434 -2.41052 -1.80835 0.445107 -0.429692 -2.48446 -1.19221 1.71426 -2.41066 
0 -0.306928 -0.240506 0.150389 -0.307095 -0.240188 0.150361 -1.78859 0.438903 -0.415802 -2.47151 -1.15999 1.71858 -2.40324 -1.789 0.439035 -0.416092 -2.47178 -1.16066 1.71849 -2.40339 
0 -0.297853 -0.256814 0.151849 -0.298063 -0.256455 0.151814 -1.76726 0.432207 -0.400811 -2.45753 -1.12522 1.72324 -2.39522 -1.76773 0.432356 -0.401143 -2.45784 -1.12599 1.72313 -2.3954 
0 -0.28418 -0.278752 0.15414 -0.284528 -0.278225 0.15408 -1.73805 0.423041 -0.380289 -2.43839 -1.07761 1.72961 -2.38425 -1.73876 0.423266 -0.380786 -2.43886 -1.07877 1.72946 -2.38452 
0 -0.264828 -0.305734 0.157553 -0.265247 -0.30519 0.157476 -1.7011 0.411442 -0.354321 -2.41418 -1.01737 1.73768 -2.37036 -1.70186 0.411682 -0.354852 -2.41468 -1.01861 1.73752 -2.37065 
0 -0.240066 -0.335156 0.162178 -0.240615 -0.334554 0.162072 -1.65904 0.39824 -0.324761 -2.38662 -0.948805 1.74687 -2.35456 -1.65992 0.398516 -0.325382 -2.38719 -0.950244 1.74668 -2.35489 
0 -0.21015 -0.365069 0.168119 -0.210829 -0.364445 0.167979 -1.61361 0.383978 -0.292831 -2.35684 -0.874738 1.75679 -2.33749 -1.61459 0.384288 -0.29352 -2.35749 -0.876337 1.75658 -2.33785 
0 -0.172253 -0.396328 0.176162 -0.173088 -0.395705 0.175978 -1.56184 0.367731 -0.256456 -2.32293 -0.790359 1.76809 -2.31804 -1.56293 0.368074 -0.257219 -2.32364 -0.79213 1.76786 -2.31844 
0 -0.124851 -0.427426 0.186996 -0.125861 -0.426843 0.186757 -1.5033 0.349353 -0.215312 -2.28456 -0.694918 1.78088 -2.29604 -1.50449 0.349727 -0.21615 -2.28534 -0.696861 1.78062 -2.29648 
0 -0.0698498 -0.454705 0.200623 -0.0710359 -0.454204 0.200317 -1.44115 0.329847 -0.171639 -2.24384 -0.593611 1.79445 -2.27268 -1.44244 0.330252 -0.172546 -2.24469 -0.595714 1.79417 -2.27317 
0 -0.00449387 -0.477007 0.218313 -0.00585795 -0.476641 0.21792 -1.37258 0.308322 -0.123447 -2.1989 -0.481821 1.80942 -2.24692 -1.37397 0.308772 -0.124423 -2.19981 -0.484084 1.80912 -2.24744 
0 0.0646631 -0.490231 0.238906 0.0631556 -0.490048 0.238428 -1.30387 0.286756 -0.0751648 -2.15388 -0.369821 1.82443 -2.2211 -1.30534 0.287232 -0.0761969 -2.15485 -0.372215 1.82411 -2.22165 
0 0.144903 -0.493268 0.265488 0.143258 -0.493336 0.264911 -1.22672 0.262537 -0.0209414 -2.10332 -0.24404 1.84128 -2.19211 -1.22828 0.263029 -0.0220444 -2.10435 -0.246599 1.84093 -2.1927 
0 0.227207 -0.482801 0.296294 0.225508 -0.483173 0.295626 -1.14806 0.237846 0.034337 -2.05178 -0.115812 1.85845 -2.16255 -1.14966 0.238365 0.0332117 -2.05283 -0.118945 1.8581 -2.16315 
0 0.318314 -0.453839 0.335765 0.316701 -0.454536 0.335011 -1.0584 0.209703 0.0973457 -1.99303 0.0303481 1.87803 -2.12886 -1.06 0.210221 0.0962203 -1.99408 0.0272153 1.87768 -2.12946 
0 0.385392 -0.418606 0.369783 0.383897 -0.419549 0.368969 -0.98795 0.187591 0.146853 -1.94687 0.145188 1.89342 -2.10239 -0.989552 0.188108 0.145727 -1.94792 0.142055 1.89307 -2.10299 
0 0.454188 -0.366067 0.411283 0.452879 -0.367265 0.410409 -0.907897 0.162463 0.20311 -1.89441 0.275688 1.9109 -2.07231 -0.909499 0.162977 0.201985 -1.89546 0.272556 1.91055 -2.07291 
0 0.512591 -0.301629 0.45534 0.511517 -0.303047 0.45442 -0.827845 0.137335 0.259368 -1.84195 0.406188 1.92838 -2.04222 -0.829446 0.137841 0.258242 -1.843 0.403056 1.92803 -2.04283 
0 0.557552 -0.228846 0.500451 0.55675 -0.230436 0.499497 -0.749393 0.11271 0.314501 -1.79054 0.534078 1.94551 -2.01275 -0.750994 0.113212 0.313376 -1.79159 0.530945 1.94516 -2.01335 
0 0.589106 -0.147146 0.547845 0.588614 -0.14886 0.546866 -0.66934 0.0875822 0.370758 -1.73809 0.664578 1.96299 -1.98266 -0.670941 0.0880847 0.369634 -1.73914 0.661445 1.96264 -1.98327 
0 0.605065 -0.0589572 0.596919 0.604908 -0.0607362 0.595929 -0.587686 0.0619518 0.428141 -1.68458 0.797688 1.98082 -1.95198 -0.589288 0.0624566 0.427016 -1.68563 0.794556 1.98047 -1.95258 
0 0.604305 0.0274421 0.644102 0.604476 0.0256636 0.643117 -0.509234 0.0373265 0.483274 -1.63317 0.925578 1.99795 -1.9225 -0.510835 0.0378291 0.482149 -1.63422 0.922445 1.9976 -1.9231 
0 0.586744 0.115935 0.692556 0.587252 0.114218 0.691588 -0.42758 0.0116962 0.540657 -1.57967 1.05869 2.01578 -1.89182 -0.429182 0.0122006 0.539531 -1.58072 1.05556 2.01543 -1.89242 
0 0.551088 0.202965 0.741482 0.551922 0.20138 0.74055 -0.342724 -0.0149393 0.60029 -1.52406 1.19702 2.03431 -1.85993 -0.344325 -0.0144367 0.599165 -1.52511 1.19388 2.03396 -1.86054 
0 0.502504 0.277512 0.785685 0.503613 0.276104 0.784796 -0.262671 -0.0400671 0.656548 -1.47161 1.32752 2.0518 -1.82985 -0.264272 -0.0395644 0.655423 -1.47266 1.32438 2.05145 -1.83045 
0 0.445217 0.338667 0.82503 0.446549 0.337467 0.824191 -0.187421 -0.0636873 0.70943 -1.4223 1.45019 2.06823 -1.80158 -0.189023 -0.0631835 0.708305 -1.42335 1.44706 2.06788 -1.80218 
0 0.370962 0.39421 0.865622 0.372488 0.393276 0.864847 -0.104166 -0.0898202 0.767938 -1.36774 1.58591 2.08641 -1.77029 -0.105768 -0.0893167 0.766813 -1.36879 1.58278 2.08606 -1.77089 
0 0.292968 0.433434 0.900701 0.294625 0.432775 0.899994 -0.0257147 -0.114445 0.823071 -1.31634 1.7138 2.10354 -1.74081 -0.0273156 -0.113943 0.821946 -1.31738 1.71066 2.10319 -1.74141 
0 0.207893 0.4594 0.933105 0.209649 0.459033 0.932459 0.0544461 -0.139607 0.879405 -1.26381 1.84447 2.12105 -1.71069 0.052828 -0.139099 0.878268 -1.26487 1.84116 2.12069 -1.7113 
0 0.122015 0.470585 0.961272 0.123676 0.470503 0.960763 0.132851 -0.164218 0.934504 -1.21243 1.97229 2.13817 -1.68123 0.131342 -0.163744 0.933444 -1.21342 1.96983 2.13784 -1.6818 
0 0.0418691 0.468413 0.984293 0.0434114 0.468569 0.983877 0.205868 -0.187137 0.985817 -1.16458 2.09132 2.15411 -1.65379 0.204453 -0.186693 0.984823 -1.16551 2.08901 2.1538 -1.65432 
0 -0.0299899 0.456104 1.00265 -0.0285962 0.456439 1.00231 0.272721 -0.208122 1.0328 -1.12078 2.2003 2.16871 -1.62867 0.271403 -0.207708 1.03187 -1.12164 2.19815 2.16842 -1.62917 
0 -0.100452 0.433872 1.01873 -0.0992323 0.434349 1.01847 0.34101 -0.229557 1.08079 -1.07603 2.31162 2.18362 -1.60301 0.339795 -0.229176 1.07994 -1.07683 2.30964 2.18336 -1.60347 
0 -0.152804 0.410053 1.02951 -0.151739 0.410606 1.0293 0.394569 -0.246368 1.11843 -1.04093 2.39893 2.19532 -1.58289 0.393448 -0.246017 1.11764 -1.04167 2.39711 2.19507 -1.58331 
0 -0.201858 0.381143 1.03869 -0.200953 0.381742 1.03853 0.447983 -0.263135 1.15597 -1.00593 2.48601 2.20698 -1.56281 0.446962 -0.262815 1.15525 -1.0066 2.48434 2.20676 -1.5632 
0 -0.243342 0.350735 1.04572 -0.242594 0.351339 1.0456 0.496583 -0.278389 1.19012 -0.974086 2.56523 2.2176 -1.54455 0.49567 -0.278104 1.18948 -0.974684 2.56374 2.2174 -1.5449 
0 -0.277012 0.321117 1.0509 -0.276385 0.321715 1.0508 0.539232 -0.291777 1.22009 -0.946139 2.63476 2.22691 -1.52853 0.538406 -0.291517 1.21951 -0.946681 2.63341 2.22673 -1.52884 
0 -0.304564 0.292775 1.05473 -0.30407 0.293323 1.05466 0.577046 -0.303646 1.24667 -0.92136 2.6964 2.23517 -1.51432 0.576339 -0.303424 1.24617 -0.921824 2.69525 2.23501 -1.51458 
0 -0.327297 0.265895 1.05757 -0.326898 0.266399 1.05752 0.610901 -0.314273 1.27046 -0.899176 2.75159 2.24256 -1.5016 0.610282 -0.314078 1.27002 -0.899582 2.75058 2.24242 -1.50183 
0 -0.344055 0.243543 1.05946 -0.343798 0.243905 1.05943 0.637885 -0.322743 1.28942 -0.881494 2.79558 2.24845 -1.49146 0.637454 -0.322609 1.28912 -0.881776 2.79488 2.24836 -1.49162 
0 -0.355152 0.227288 1.06059 -0.354933 0.227623 1.06057 0.656957 -0.328729 1.30282 -0.868996 2.82667 2.25262 -1.48429 0.656569 -0.328607 1.30255 -0.869251 2.82604 2.25253 -1.48444 
0 -0.365558 0.210781 1.06156 -0.365379 0.211077 1.06154 0.675918 -0.334681 1.31615 -0.856572 2.85758 2.25676 -1.47716 0.675582 -0.334575 1.31591 -0.856792 2.85703 2.25668 -1.47729 
0 -0.372936 0.198207 1.06218 -0.372817 0.198416 1.06217 0.690116 -0.339138 1.32613 -0.847268 2.88073 2.25986 -1.47183 0.689881 -0.339065 1.32596 -0.847422 2.88034 2.25981 -1.47192 
0 -0.377177 0.190604 1.06251 -0.37714 0.190673 1.06251 0.698608 -0.341803 1.33209 -0.841703 2.89457 2.26171 -1.46864 0.69853 -0.34178 1.33204 -0.841754 2.89444 2.2617 -1.46867 
0 -0.377688 0.189669 1.06255 -0.377688 0.18967 1.06255 0.699648 -0.34213 1.33283 -0.841022 2.89626 2.26194 -1.46825 0.699647 -0.342131 1.33282 -0.841023 2.89626 2.26194 -1.46825 
0 -0.37722 0.190213 1.06264 -0.377247 0.190183 1.06264 0.69927 -0.341219 1.333 -0.840995 2.89375 2.26218 -1.46746 0.699291 -0.341271 1.33299 -0.840996 2.89389 2.26216 -1.46751 
0 -0.374763 0.193064 1.06311 -0.374838 0.192978 1.06309 0.697289 -0.336449 1.33392 -0.840856 2.88056 2.26341 -1.46336 0.697349 -0.336593 1.3339 -0.840861 2.88096 2.26338 -1.46349 
0 -0.369661 0.198913 1.06403 -0.369784 0.198773 1.06401 0.693214 -0.326636 1.33582 -0.840571 2.85344 2.26596 -1.45492 0.693312 -0.32687 1.33578 -0.840578 2.85408 2.2659 -1.45512 
0 -0.362613 0.206843 1.06521 -0.362763 0.206676 1.06519 0.687665 -0.313272 1.33841 -0.840183 2.8165 2.26943 -1.44343 0.687783 -0.313555 1.33835 -0.840191 2.81728 2.26936 -1.44368 
0 -0.354373 0.215897 1.06645 -0.354537 0.215719 1.06643 0.681292 -0.297923 1.34137 -0.839736 2.77407 2.27342 -1.43023 0.681418 -0.298227 1.34131 -0.839746 2.77491 2.27334 -1.4305 
0 -0.346058 0.224808 1.06755 -0.346243 0.224612 1.06753 0.674977 -0.282716 1.34431 -0.839294 2.73204 2.27737 -1.41716 0.675116 -0.283051 1.34425 -0.839304 2.73297 2.27728 -1.41745 
0 -0.33441 0.236922 1.06886 -0.33468 0.236646 1.06883 0.666316 -0.261857 1.34835 -0.838687 2.67438 2.28278 -1.39922 0.666514 -0.262336 1.34825 -0.838702 2.67571 2.28266 -1.39963 
0 -0.320057 0.251289 1.07012 -0.320371 0.250982 1.0701 0.655916 -0.236813 1.35319 -0.837959 2.60516 2.28929 -1.37769 0.656141 -0.237354 1.35308 -0.837975 2.60665 2.28915 -1.37815 
0 -0.304074 0.266599 1.07111 -0.304423 0.266272 1.07109 0.64466 -0.209704 1.35843 -0.83717 2.53023 2.29633 -1.35437 0.644902 -0.210289 1.35832 -0.837187 2.53184 2.29618 -1.35488 
0 -0.285575 0.283467 1.07175 -0.285976 0.283111 1.07175 0.632013 -0.179249 1.36432 -0.836284 2.44604 2.30424 -1.32818 0.632283 -0.179899 1.36419 -0.836304 2.44784 2.30407 -1.32874 
0 -0.264429 0.301701 1.07189 -0.264878 0.301326 1.07189 0.618003 -0.14551 1.37084 -0.835303 2.35279 2.313 -1.29917 0.618296 -0.146215 1.37071 -0.835324 2.35474 2.31281 -1.29978 
0 -0.238033 0.323004 1.07125 -0.238541 0.322609 1.07127 0.601099 -0.1048 1.37872 -0.834119 2.24026 2.32357 -1.26417 0.601418 -0.105569 1.37857 -0.834141 2.24238 2.32337 -1.26483 
0 -0.212292 0.34233 1.06984 -0.212858 0.34192 1.06987 0.585152 -0.0663964 1.38614 -0.833002 2.13411 2.33354 -1.23114 0.585497 -0.0672276 1.38598 -0.833026 2.1364 2.33333 -1.23186 
0 -0.18396 0.362067 1.06747 -0.18458 0.361652 1.06753 0.568123 -0.025386 1.39407 -0.831809 2.02075 2.34419 -1.19588 0.56849 -0.0262696 1.3939 -0.831835 2.02319 2.34396 -1.19664 
0 -0.151017 0.383133 1.06375 -0.151682 0.382728 1.06383 0.548902 0.0209018 1.40302 -0.830463 1.8928 2.35621 -1.15607 0.549285 0.0199808 1.40284 -0.83049 1.89535 2.35597 -1.15686 
0 -0.117185 0.402806 1.05892 -0.117886 0.402412 1.05904 0.529699 0.0671478 1.41196 -0.829118 1.76497 2.36822 -1.11631 0.530094 0.0661967 1.41178 -0.829145 1.76816 2.36797 -1.11712 
0 -0.0810799 0.42175 1.05273 -0.0817921 0.421391 1.05287 0.509688 0.115338 1.42128 -0.827716 1.63177 2.38074 -1.07487 0.51008 0.114394 1.4211 -0.827744 1.63505 2.38049 -1.07568 
0 -0.045729 0.438367 1.04569 -0.046455 0.43804 1.04585 0.490476 0.161606 1.43023 -0.82637 1.50388 2.39275 -1.03508 0.490868 0.160661 1.43004 -0.826398 1.50716 2.3925 -1.03589 
0 -0.00910496 0.453674 1.03742 -0.00984138 0.453382 1.0376 0.470871 0.208818 1.43936 -0.824997 1.37338 2.40501 -0.994482 0.471263 0.207873 1.43917 -0.825025 1.37666 2.40476 -0.995294 
0 0.0279288 0.467267 1.02807 0.0271852 0.46701 1.02827 0.451267 0.25603 1.44849 -0.823624 1.24288 2.41727 -0.953883 0.451659 0.255086 1.4483 -0.823651 1.24616 2.41702 -0.954695 
0 0.0659672 0.479334 1.01745 0.0652199 0.479114 1.01767 0.43127 0.304187 1.4578 -0.822223 1.10977 2.42978 -0.912473 0.431662 0.303243 1.45761 -0.822251 1.11305 2.42953 -0.913285 
0 0.103362 0.489384 1.006 0.102614 0.4892 1.00624 0.411666 0.351399 1.46693 -0.82085 0.979271 2.44204 -0.871875 0.412058 0.350455 1.46674 -0.820878 0.982553 2.44179 -0.872687 
0 0.140702 0.497674 0.993553 0.139957 0.497526 0.993811 0.392061 0.398611 1.47605 -0.819477 0.848771 2.4543 -0.831276 0.392453 0.397667 1.47587 -0.819505 0.852053 2.45405 -0.832088 
0 0.177836 0.50422 0.98013 0.177097 0.504107 0.980407 0.372457 0.445823 1.48518 -0.818103 0.718271 2.46656 -0.790678 0.372849 0.444879 1.485 -0.818132 0.721553 2.46631 -0.79149 
0 0.213886 0.508975 0.966056 0.213155 0.508895 0.966351 0.353244 0.492091 1.49413 -0.816758 0.590381 2.47857 -0.750892 0.353636 0.491147 1.49395 -0.816785 0.593663 2.47833 -0.751704 
0 0.250181 0.512178 0.950783 0.249463 0.512132 0.951095 0.33364 0.539303 1.50326 -0.815385 0.459881 2.49083 -0.710294 0.334032 0.538359 1.50308 -0.815412 0.463163 2.49059 -0.711105 
0 0.285848 0.513775 0.934613 0.285145 0.51376 0.934941 0.314035 0.586515 1.51239 -0.814011 0.329381 2.50309 -0.669695 0.314427 0.585572 1.5122 -0.814039 0.332663 2.50285 -0.670507 
0 0.32007 0.51385 0.917917 0.319384 0.513864 0.918262 0.294823 0.632783 1.52133 -0.812666 0.201491 2.51511 -0.629909 0.295215 0.631839 1.52115 -0.812693 0.204773 2.51486 -0.630721 
0 0.354801 0.512443 0.89967 0.354135 0.512486 0.900032 0.274826 0.68094 1.53065 -0.811265 0.0683809 2.52761 -0.588499 0.275218 0.679996 1.53046 -0.811292 0.0716634 2.52737 -0.58931 
0 0.387214 0.509753 0.881322 0.386568 0.509822 0.881699 0.255614 0.727207 1.53959 -0.809919 -0.0595091 2.53963 -0.548712 0.256006 0.726264 1.53941 -0.809947 -0.0562269 2.53938 -0.549524 
0 0.420484 0.505564 0.860991 0.419863 0.505657 0.861385 0.235225 0.776308 1.54909 -0.808491 -0.195229 2.55238 -0.50649 0.235618 0.775364 1.5489 -0.808519 -0.191947 2.55213 -0.507302 
0 0.45069 0.500458 0.841038 0.450095 0.500573 0.841447 0.216013 0.822576 1.55803 -0.807145 -0.323119 2.56439 -0.466704 0.216405 0.821633 1.55785 -0.807173 -0.319837 2.56415 -0.467515 
0 0.485489 0.492959 0.816003 0.484925 0.493096 0.81643 0.19288 0.878286 1.5688 -0.805525 -0.477109 2.57886 -0.418798 0.193272 0.877343 1.56862 -0.805553 -0.473827 2.57861 -0.41961 
0 0.508611 0.486962 0.797962 0.50807 0.487112 0.798402 0.176804 0.917 1.57629 -0.804399 -0.584119 2.58891 -0.385507 0.177195 0.916057 1.57611 -0.804426 -0.580836 2.58867 -0.386319 
0 0.535584 0.478868 0.775253 0.535071 0.479033 0.775709 0.1572 0.964213 1.58542 -0.803025 -0.714619 2.60117 -0.344909 0.157591 0.96327 1.58524 -0.803053 -0.711336 2.60093 -0.34572 
0 0.561672 0.469827 0.75129 0.561188 0.470005 0.751763 0.137203 1.01237 1.59473 -0.801625 -0.847729 2.61368 -0.303499 0.137595 1.01143 1.59455 -0.801653 -0.844447 2.61343 -0.304311 
0 0.585818 0.460287 0.727015 0.585363 0.460477 0.727504 0.117598 1.05958 1.60386 -0.800252 -0.978229 2.62594 -0.2629 0.117991 1.05864 1.60368 -0.800279 -0.974947 2.62569 -0.263712 
0 0.608083 0.450378 0.702474 0.607658 0.450576 0.702979 0.0983861 1.10585 1.61281 -0.798906 -1.10612 2.63795 -0.223114 0.0987775 1.10491 1.61262 -0.798933 -1.10284 2.63771 -0.223926 
0 0.631812 0.438472 0.673516 0.631421 0.438678 0.674039 0.076429 1.15873 1.62303 -0.797368 -1.25228 2.65168 -0.177644 0.0768205 1.15778 1.62285 -0.797395 -1.249 2.65144 -0.178456 
0 0.64916 0.428748 0.650081 0.648796 0.42896 0.650618 0.0591771 1.20027 1.63106 -0.796159 -1.36712 2.66247 -0.141918 0.0595685 1.19933 1.63088 -0.796187 -1.36384 2.66223 -0.142729 
0 0.66785 0.417125 0.622139 0.667515 0.417342 0.622698 0.0391607 1.24848 1.64038 -0.794757 -1.50036 2.67499 -0.100466 0.0395551 1.24753 1.6402 -0.794785 -1.49695 2.67474 -0.101283 
0 0.685233 0.405015 0.592955 0.684926 0.40524 0.593518 0.0188444 1.2974 1.64984 -0.793334 -1.6356 2.68769 -0.0583941 0.0192307 1.29647 1.64966 -0.793361 -1.63267 2.68745 -0.0591935 
0 0.699552 0.393854 0.565894 0.699276 0.394082 0.566445 0.000498529 1.34158 1.65839 -0.792049 -1.75772 2.69917 -0.0204021 0.000869228 1.34069 1.65821 -0.792075 -1.75525 2.69893 -0.0211694 
